s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 9.5954769E+002, 2.0228322E+001, 2.0132567E+001, 2.0128000E+001, 2.0124397E+001, 2.0174227E+001, 3.7152755E+001, 6.6856341E+001, 8.9696810E+001, 9.3995752E+001, 9.4572438E+001, 9.3341446E+001, 9.4667785E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9017292E-001, 7.4612590E-001, 8.2698951E-001, 6.9170296E-001, 6.6508320E-001, 4.5546596E-001, 4.5653413E-001, 7.9297859E-001, 8.4701835E-001, 9.5598305E-001, 1.1421151E+000, 1.5683302E+000, 1.5222896E+000, 2.6133258E-001, 2.4572980E-001
 9.6131963E+002, 2.0272293E+001, 2.0133632E+001, 2.0128337E+001, 2.0125559E+001, 2.0187989E+001, 3.9160506E+001, 6.8417537E+001, 8.7745195E+001, 9.1719861E+001, 9.3813012E+001, 9.3444504E+001, 9.5096617E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7239032E-001, 7.8421608E-001, 8.0343464E-001, 6.9241812E-001, 6.3169239E-001, 4.2722462E-001, 5.3622912E-001, 6.7881650E-001, 8.7065067E-001, 8.7689100E-001, 1.2195979E+000, 1.5580410E+000, 1.4621071E+000, 2.3612159E-001, 2.6723259E-001
 9.6319077E+002, 2.0257921E+001, 2.0137152E+001, 2.0130216E+001, 2.0129201E+001, 2.0219123E+001, 4.0560408E+001, 6.8787222E+001, 8.8237950E+001, 9.0760338E+001, 9.3584857E+001, 9.4720347E+001, 9.6227001E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3291357E-001, 7.4295030E-001, 7.5204149E-001, 7.0845435E-001, 6.2168719E-001, 4.1967491E-001, 5.6043269E-001, 5.9337960E-001, 8.8167731E-001, 7.7249378E-001, 1.2671894E+000, 1.5025693E+000, 1.3555781E+000, 2.3669767E-001, 3.2310860E-001
 9.6488221E+002, 2.0193584E+001, 2.0136715E+001, 2.0135281E+001, 2.0134076E+001, 2.0266178E+001, 4.1246568E+001, 6.9345954E+001, 8.9421960E+001, 9.0945515E+001, 9.3598892E+001, 9.5470899E+001, 9.7141118E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4114664E-001, 6.5275845E-001, 7.4658668E-001, 7.1951349E-001, 6.3452761E-001, 4.4532695E-001, 5.2149120E-001, 5.7079276E-001, 8.3659600E-001, 7.2792327E-001, 1.2047395E+000, 1.4334357E+000, 1.3196431E+000, 3.2110456E-001, 3.8764760E-001
 9.6667554E+002, 2.0178098E+001, 2.0139702E+001, 2.0139716E+001, 2.0141366E+001, 2.0280613E+001, 4.1991674E+001, 7.0432924E+001, 8.9741863E+001, 9.1173447E+001, 9.3604081E+001, 9.6041156E+001, 9.8008726E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2259006E-001, 6.4084959E-001, 7.5456679E-001, 7.0767771E-001, 6.5609037E-001, 4.9125871E-001, 4.5359847E-001, 5.9155593E-001, 7.7393329E-001, 7.1973212E-001, 1.1216574E+000, 1.4417104E+000, 1.3149747E+000, 3.4436188E-001, 4.5114922E-001
 9.6848818E+002, 2.0206253E+001, 2.0144656E+001, 2.0149002E+001, 2.0151797E+001, 2.0260057E+001, 4.2691103E+001, 7.1234273E+001, 8.9492622E+001, 9.1841792E+001, 9.3740432E+001, 9.6901343E+001, 9.8783884E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7376876E-001, 7.0195594E-001, 7.4622844E-001, 6.9096737E-001, 6.7468572E-001, 5.2288251E-001, 3.8707572E-001, 6.2570718E-001, 7.1105660E-001, 7.8001380E-001, 1.0929639E+000, 1.4578261E+000, 1.4021928E+000, 2.6462050E-001, 5.6103881E-001
 9.7021392E+002, 2.0245130E+001, 2.0150919E+001, 2.0162015E+001, 2.0160872E+001, 2.0252758E+001, 4.3188722E+001, 7.1584362E+001, 8.8188874E+001, 9.2590384E+001, 9.4752562E+001, 9.7679959E+001, 9.9141946E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3461575E-001, 7.7766430E-001, 7.3521383E-001, 7.2604796E-001, 6.7273182E-001, 5.1760267E-001, 3.4121687E-001, 6.5415867E-001, 6.5891262E-001, 8.7622484E-001, 1.0804086E+000, 1.4748636E+000, 1.4648198E+000, 2.4095419E-001, 6.7149724E-001
 9.7204752E+002, 2.0258847E+001, 2.0156717E+001, 2.0168705E+001, 2.0163336E+001, 2.0248196E+001, 4.3482031E+001, 7.1874805E+001, 8.6700905E+001, 9.2794147E+001, 9.5981123E+001, 9.7284227E+001, 9.8880858E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5983729E-001, 8.1724113E-001, 7.5201834E-001, 7.7352632E-001, 6.5441789E-001, 4.8645433E-001, 3.1167664E-001, 6.8285090E-001, 6.0284381E-001, 9.5389760E-001, 1.1307872E+000, 1.5027572E+000, 1.4891600E+000, 2.8416145E-001, 7.0923701E-001
 9.7394583E+002, 2.0198106E+001, 2.0155730E+001, 2.0170832E+001, 2.0162180E+001, 2.0264801E+001, 4.2263283E+001, 7.1998498E+001, 8.6469065E+001, 9.2650077E+001, 9.6004124E+001, 9.6285461E+001, 9.7844537E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0732681E-001, 7.9676196E-001, 7.8452936E-001, 7.4010506E-001, 6.5204218E-001, 4.4891233E-001, 2.8031278E-001, 6.9754267E-001, 5.7736444E-001, 9.6325127E-001, 1.3232960E+000, 1.5007656E+000, 1.4273466E+000, 2.9255514E-001, 6.7828234E-001
 9.7570711E+002, 2.0168926E+001, 2.0153188E+001, 2.0171311E+001, 2.0170769E+001, 2.0289616E+001, 4.1345475E+001, 7.1769057E+001, 8.6519022E+001, 9.1956616E+001, 9.5259474E+001, 9.5332108E+001, 9.6411114E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3840583E-001, 7.6063948E-001, 7.7764992E-001, 6.5599557E-001, 6.4130548E-001, 4.0678345E-001, 2.4193922E-001, 6.7386147E-001, 6.5035542E-001, 8.7786564E-001, 1.3326387E+000, 1.5276478E+000, 1.3812086E+000, 2.7440614E-001, 6.4618750E-001
 9.7740843E+002, 2.0175047E+001, 2.0153880E+001, 2.0169379E+001, 2.0188193E+001, 2.0317278E+001, 4.0707380E+001, 7.1067090E+001, 8.6038430E+001, 9.1209629E+001, 9.4501950E+001, 9.4650317E+001, 9.5404570E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0257434E-001, 7.1868217E-001, 7.3585859E-001, 6.0790659E-001, 5.9349007E-001, 3.5978996E-001, 2.0422137E-001, 6.2277282E-001, 7.4759206E-001, 8.9580214E-001, 1.1734275E+000, 1.5514833E+000, 1.3952688E+000, 3.3209245E-001, 6.2373254E-001
 9.7920262E+002, 2.0200449E+001, 2.0153713E+001, 2.0167523E+001, 2.0215690E+001, 2.0369725E+001, 4.0033848E+001, 6.9635068E+001, 8.5041348E+001, 9.0762401E+001, 9.4092975E+001, 9.4225302E+001, 9.5103275E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2858128E-001, 7.0253642E-001, 7.1378652E-001, 6.0425768E-001, 5.3921395E-001, 3.1767521E-001, 1.7435014E-001, 5.5338322E-001, 7.6394658E-001, 8.8493143E-001, 1.1411099E+000, 1.5995411E+000, 1.5182530E+000, 4.0143297E-001, 5.9605976E-001
 9.8109574E+002, 2.0216196E+001, 2.0147845E+001, 2.0166158E+001, 2.0224150E+001, 2.0442163E+001, 3.9004658E+001, 6.7283548E+001, 8.3465528E+001, 9.0322397E+001, 9.2757927E+001, 9.2126878E+001, 9.5927588E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7180957E-001, 7.8792035E-001, 7.3441353E-001, 6.2266943E-001, 5.2793382E-001, 2.9855590E-001, 1.6813190E-001, 5.1668853E-001, 7.0578746E-001, 7.7742580E-001, 1.2476903E+000, 1.6197659E+000, 1.6011260E+000, 4.1819360E-001, 5.9981156E-001
 9.8290827E+002, 2.0159435E+001, 2.0139732E+001, 2.0160712E+001, 2.0196222E+001, 2.0456499E+001, 3.7977292E+001, 6.4345890E+001, 8.1624567E+001, 8.9614903E+001, 8.9790370E+001, 9.1611204E+001, 9.7117762E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4931685E-001, 8.7262633E-001, 7.4684892E-001, 6.5588918E-001, 5.8187821E-001, 3.1198704E-001, 1.9315448E-001, 5.4540656E-001, 6.7614514E-001, 6.9304887E-001, 1.2171021E+000, 1.5036141E+000, 1.5373910E+000, 4.5585955E-001, 6.0789825E-001
 9.8471734E+002, 2.0147853E+001, 2.0133261E+001, 2.0152219E+001, 2.0170899E+001, 2.0379855E+001, 3.6978220E+001, 6.2533743E+001, 8.0192604E+001, 8.9076060E+001, 8.8431081E+001, 9.4485511E+001, 9.8339316E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6654587E-001, 8.4359493E-001, 7.5211248E-001, 6.8586185E-001, 6.6657123E-001, 3.4723204E-001, 2.3248181E-001, 5.7303904E-001, 7.3584806E-001, 6.8372124E-001, 1.1552060E+000, 1.5187308E+000, 1.5225723E+000, 5.8279641E-001, 5.2096016E-001
 9.8644199E+002, 2.0154761E+001, 2.0128840E+001, 2.0143283E+001, 2.0154719E+001, 2.0292738E+001, 3.6386162E+001, 6.1842946E+001, 8.0141113E+001, 9.0193723E+001, 8.9295454E+001, 9.6804272E+001, 9.8685414E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0458244E-001, 8.3548325E-001, 7.8069794E-001, 7.0486617E-001, 7.2932872E-001, 3.8722338E-001, 2.7385833E-001, 5.2305892E-001, 7.8033140E-001, 7.1464958E-001, 1.1690122E+000, 1.5829613E+000, 1.5448204E+000, 6.3472589E-001, 3.7468172E-001
 9.8823486E+002, 2.0165213E+001, 2.0129233E+001, 2.0136499E+001, 2.0143573E+001, 2.0230159E+001, 3.6171044E+001, 6.1613550E+001, 8.1460419E+001, 9.2497408E+001, 9.2236752E+001, 9.7310769E+001, 9.8801588E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8363328E-001, 8.7624975E-001, 7.8269014E-001, 7.3261929E-001, 7.2790956E-001, 4.2694622E-001, 3.0672037E-001, 4.3165965E-001, 7.4019829E-001, 7.3166594E-001, 1.2649940E+000, 1.6097193E+000, 1.5809190E+000, 5.4206487E-001, 2.5398898E-001
 9.9006943E+002, 2.0157080E+001, 2.0132034E+001, 2.0132141E+001, 2.0134641E+001, 2.0202854E+001, 3.5022047E+001, 6.0437318E+001, 8.3326619E+001, 9.3835398E+001, 9.5254820E+001, 9.7206845E+001, 9.8827604E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7136468E-001, 8.7406800E-001, 7.5361215E-001, 7.5766584E-001, 6.6220563E-001, 4.6928467E-001, 3.1579789E-001, 3.9963679E-001, 6.7916137E-001, 7.5355786E-001, 1.3412083E+000, 1.6081594E+000, 1.5722385E+000, 4.4135021E-001, 1.8219864E-001
 9.9190400E+002, 2.0152440E+001, 2.0130931E+001, 2.0127472E+001, 2.0132972E+001, 2.0194805E+001, 3.2663742E+001, 5.7814583E+001, 8.4714509E+001, 9.4189814E+001, 9.6654416E+001, 9.6908076E+001, 9.8708972E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9783123E-001, 8.2155699E-001, 7.3541438E-001, 7.3527646E-001, 5.9382600E-001, 5.0513238E-001, 2.9925736E-001, 4.5061745E-001, 6.6329391E-001, 8.1129202E-001, 1.2481010E+000, 1.6239895E+000, 1.5364238E+000, 5.9172617E-001, 1.9463727E-001
 9.9373857E+002, 2.0157939E+001, 2.0129854E+001, 2.0123961E+001, 2.0137201E+001, 2.0178999E+001, 3.0072492E+001, 5.3999883E+001, 8.4503340E+001, 9.3770433E+001, 9.6613019E+001, 9.6673279E+001, 9.8764308E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7635939E-001, 7.8176478E-001, 7.6530096E-001, 6.8163175E-001, 5.7233731E-001, 5.1537240E-001, 3.0291897E-001, 5.0187440E-001, 6.8219891E-001, 8.6749317E-001, 1.2635798E+000, 1.6195526E+000, 1.4935331E+000, 8.3146789E-001, 2.6279586E-001
 9.9556056E+002, 2.0161957E+001, 2.0129032E+001, 2.0121470E+001, 2.0142194E+001, 2.0162950E+001, 2.8321750E+001, 4.9511747E+001, 8.2752905E+001, 9.2650735E+001, 9.6200876E+001, 9.6741152E+001, 9.8775855E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2035019E-001, 7.7165296E-001, 7.9655687E-001, 6.5245783E-001, 5.8405226E-001, 4.8955839E-001, 3.4043477E-001, 5.0136438E-001, 6.7947591E-001, 8.6284229E-001, 1.3778545E+000, 1.5997480E+000, 1.4994170E+000, 8.8479127E-001, 2.8285219E-001
 9.9733830E+002, 2.0156343E+001, 2.0128385E+001, 2.0120596E+001, 2.0143098E+001, 2.0155811E+001, 2.7649568E+001, 4.5503328E+001, 8.0493815E+001, 8.9968144E+001, 9.5649080E+001, 9.7022217E+001, 9.8646138E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.3092018E-001, 7.7584788E-001, 7.8973178E-001, 6.5201421E-001, 5.8682626E-001, 4.3969921E-001, 3.5883067E-001, 4.8844832E-001, 6.6659446E-001, 8.3279182E-001, 1.2802014E+000, 1.5495115E+000, 1.5215006E+000, 7.7422085E-001, 2.8105867E-001
 9.9911604E+002, 2.0150501E+001, 2.0129301E+001, 2.0123902E+001, 2.0139277E+001, 2.0159484E+001, 2.7827251E+001, 4.3038063E+001, 7.8892973E+001, 8.7121899E+001, 9.4683388E+001, 9.7198785E+001, 9.8415304E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0224381E-001, 8.5138494E-001, 7.7221612E-001, 6.5959295E-001, 5.8092155E-001, 3.9374431E-001, 3.3726105E-001, 5.0565231E-001, 7.0104109E-001, 8.6559893E-001, 1.1571713E+000, 1.5387081E+000, 1.4989777E+000, 7.1677194E-001, 2.9556428E-001
 1.0008938E+003, 2.0154933E+001, 2.0131838E+001, 2.0128454E+001, 2.0133810E+001, 2.0178754E+001, 2.7791687E+001, 4.1219003E+001, 7.7680685E+001, 8.7126853E+001, 9.5126147E+001, 9.6692231E+001, 9.8360961E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8439162E-001, 9.1827487E-001, 7.6493892E-001, 6.5997949E-001, 5.9095411E-001, 3.6506407E-001, 2.9713674E-001, 5.6257720E-001, 6.8976303E-001, 8.6610339E-001, 1.1733634E+000, 1.5457474E+000, 1.4568876E+000, 7.2292960E-001, 3.2700008E-001
 1.0026715E+003, 2.0172321E+001, 2.0135669E+001, 2.0131121E+001, 2.0132959E+001, 2.0208729E+001, 2.7081533E+001, 3.8868630E+001, 7.6446963E+001, 8.8556416E+001, 9.5760661E+001, 9.6548639E+001, 9.8500962E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8219415E-001, 9.0735640E-001, 7.5406847E-001, 6.5986427E-001, 6.1406675E-001, 3.5010519E-001, 2.7025210E-001, 6.1888391E-001, 7.3804070E-001, 8.5663882E-001, 1.2429777E+000, 1.5017259E+000, 1.4454432E+000, 6.7829371E-001, 3.7678812E-001
 1.0044493E+003, 2.0211959E+001, 2.0142697E+001, 2.0134768E+001, 2.0133566E+001, 2.0226451E+001, 2.5605474E+001, 3.6737400E+001, 7.5809205E+001, 8.9314516E+001, 9.5704346E+001, 9.6503457E+001, 9.8523120E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6317062E-001, 8.2337661E-001, 7.3929160E-001, 6.6837257E-001, 6.1999740E-001, 3.4668107E-001, 2.6632058E-001, 6.5689265E-001, 8.0912640E-001, 9.2131048E-001, 1.2617571E+000, 1.4914182E+000, 1.4590352E+000, 5.3212471E-001, 4.0700056E-001
 1.0062270E+003, 2.0225977E+001, 2.0148506E+001, 2.0138720E+001, 2.0133945E+001, 2.0217655E+001, 2.3872343E+001, 3.5681606E+001, 7.6146374E+001, 8.9470771E+001, 9.5262183E+001, 9.6061427E+001, 9.8016910E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3563523E-001, 7.2304250E-001, 7.1708849E-001, 6.7876360E-001, 5.9633474E-001, 3.6274178E-001, 2.6958138E-001, 6.5282450E-001, 7.7640715E-001, 9.8820432E-001, 1.1939800E+000, 1.4774183E+000, 1.4618755E+000, 3.2946469E-001, 3.9135310E-001
 1.0080744E+003, 2.0209644E+001, 2.0150617E+001, 2.0139759E+001, 2.0134359E+001, 2.0196243E+001, 2.2495078E+001, 3.5393968E+001, 7.8125174E+001, 8.9780646E+001, 9.4401415E+001, 9.5463028E+001, 9.7323030E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6224314E-001, 6.6399606E-001, 6.7908062E-001, 6.7501604E-001, 5.6319437E-001, 3.9997760E-001, 2.6318483E-001, 6.2107255E-001, 7.3703429E-001, 9.3102710E-001, 1.1816219E+000, 1.4292088E+000, 1.3778618E+000, 2.4363119E-001, 3.6837865E-001
 1.0098454E+003, 2.0194703E+001, 2.0147567E+001, 2.0139004E+001, 2.0133811E+001, 2.0166725E+001, 2.1734516E+001, 3.6202013E+001, 8.0580892E+001, 8.9810563E+001, 9.3511934E+001, 9.5293667E+001, 9.7156420E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9325077E-001, 6.5474378E-001, 6.5238069E-001, 6.4873462E-001, 5.4354794E-001, 4.4977357E-001, 2.3908806E-001, 6.1283123E-001, 7.9613718E-001, 8.5142202E-001, 1.2506940E+000, 1.5140439E+000, 1.3858956E+000, 3.9332674E-001, 3.6863785E-001
 1.0118171E+003, 2.0195362E+001, 2.0140581E+001, 2.0138140E+001, 2.0133729E+001, 2.0142864E+001, 2.1819356E+001, 3.9425040E+001, 8.1820371E+001, 8.9112833E+001, 9.2891292E+001, 9.5642282E+001, 9.7346900E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4685481E-001, 6.9894313E-001, 6.5186516E-001, 6.0923522E-001, 5.4420938E-001, 4.9971169E-001, 1.9630581E-001, 6.2168631E-001, 8.4595491E-001, 8.3766470E-001, 1.2780663E+000, 1.5355806E+000, 1.4724943E+000, 5.0273129E-001, 4.1079503E-001
 1.0134838E+003, 2.0177583E+001, 2.0134876E+001, 2.0137794E+001, 2.0134996E+001, 2.0135321E+001, 2.3235522E+001, 4.5458402E+001, 8.1738071E+001, 8.9404020E+001, 9.2694958E+001, 9.6106928E+001, 9.7534701E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8040474E-001, 7.9261028E-001, 6.8243876E-001, 5.9110769E-001, 5.5787815E-001, 5.2709809E-001, 1.4638431E-001, 6.2277050E-001, 7.6161018E-001, 8.7784245E-001, 1.2121082E+000, 1.4902443E+000, 1.4905078E+000, 4.6422533E-001, 5.0372788E-001
 1.0153887E+003, 2.0160323E+001, 2.0132691E+001, 2.0137456E+001, 2.0138409E+001, 2.0138680E+001, 2.6702766E+001, 5.3518600E+001, 8.1079781E+001, 9.0024945E+001, 9.2721862E+001, 9.6274102E+001, 9.7587549E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0584236E-001, 8.5939648E-001, 6.9892676E-001, 6.1627676E-001, 5.6873691E-001, 5.1781233E-001, 1.3669738E-001, 6.1107494E-001, 6.9975457E-001, 8.9396391E-001, 1.2162040E+000, 1.4718195E+000, 1.4552991E+000, 4.8022900E-001, 6.0220261E-001
 1.0170554E+003, 2.0167574E+001, 2.0136264E+001, 2.0136856E+001, 2.0147361E+001, 2.0149487E+001, 3.2641408E+001, 6.0435322E+001, 8.0169048E+001, 9.0162265E+001, 9.2963848E+001, 9.6149894E+001, 9.7573629E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0634166E-001, 8.1321972E-001, 6.9381962E-001, 6.5877131E-001, 5.7909464E-001, 4.7345494E-001, 2.2705635E-001, 6.1757943E-001, 7.1237795E-001, 8.9422420E-001, 1.2257013E+000, 1.4454604E+000, 1.4201960E+000, 5.1699021E-001, 6.4536163E-001
 1.0188206E+003, 2.0188452E+001, 2.0140596E+001, 2.0135509E+001, 2.0157920E+001, 2.0165660E+001, 3.8351524E+001, 6.4144108E+001, 7.9749315E+001, 9.0056505E+001, 9.3301598E+001, 9.6214910E+001, 9.7696203E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6730703E-001, 7.2068584E-001, 7.1897161E-001, 6.7867594E-001, 6.0367977E-001, 4.0713968E-001, 3.6117277E-001, 6.1620769E-001, 7.5647498E-001, 8.8523438E-001, 1.1738199E+000, 1.4384482E+000, 1.4223173E+000, 5.3458691E-001, 6.1495970E-001
 1.0207122E+003, 2.0196403E+001, 2.0141221E+001, 2.0135060E+001, 2.0160948E+001, 2.0188383E+001, 4.2943450E+001, 6.6388917E+001, 8.0843399E+001, 8.9608338E+001, 9.3877876E+001, 9.6740855E+001, 9.7940267E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2158552E-001, 7.1734766E-001, 7.4836599E-001, 6.7767353E-001, 6.2961075E-001, 3.2578467E-001, 4.8826946E-001, 6.2663379E-001, 7.6830099E-001, 8.5982374E-001, 1.1635572E+000, 1.4793900E+000, 1.4540895E+000, 5.7682760E-001, 5.4770989E-001
 1.0224357E+003, 2.0199048E+001, 2.0141422E+001, 2.0134570E+001, 2.0156465E+001, 2.0200854E+001, 4.5715488E+001, 6.7534506E+001, 8.3473804E+001, 8.9010718E+001, 9.4451342E+001, 9.7591517E+001, 9.8228380E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5181547E-001, 7.3089151E-001, 7.2588405E-001, 6.6832173E-001, 6.1613275E-001, 2.5178960E-001, 5.6107532E-001, 6.4128831E-001, 7.4099819E-001, 8.6751457E-001, 1.1968284E+000, 1.5217741E+000, 1.4502833E+000, 5.4142892E-001, 4.6923071E-001
 1.0242853E+003, 2.0193728E+001, 2.0142735E+001, 2.0132914E+001, 2.0153849E+001, 2.0207414E+001, 4.7304906E+001, 6.7662500E+001, 8.5126444E+001, 8.9783768E+001, 9.4573444E+001, 9.8388879E+001, 9.8439227E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.9954076E-001, 6.9009745E-001, 6.9536229E-001, 6.3952160E-001, 5.7109084E-001, 1.9402421E-001, 5.6195833E-001, 6.3314464E-001, 7.2594299E-001, 8.8361308E-001, 1.2162009E+000, 1.4457643E+000, 1.3892487E+000, 4.3414404E-001, 4.2166986E-001
 1.0262014E+003, 2.0192213E+001, 2.0139596E+001, 2.0131361E+001, 2.0154019E+001, 2.0229229E+001, 4.7771816E+001, 6.6893458E+001, 8.5240282E+001, 9.0696131E+001, 9.4290090E+001, 9.8550522E+001, 9.8699567E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7052632E-001, 6.8826081E-001, 6.9674393E-001, 5.9875651E-001, 5.6447188E-001, 1.5654967E-001, 5.0138555E-001, 5.7546949E-001, 7.2769427E-001, 9.0495778E-001, 1.3128548E+000, 1.4369882E+000, 1.3607169E+000, 4.8642771E-001, 4.5399776E-001
 1.0279458E+003, 2.0183316E+001, 2.0132050E+001, 2.0128919E+001, 2.0150958E+001, 2.0245951E+001, 4.5872416E+001, 6.5126633E+001, 8.4069463E+001, 9.0953266E+001, 9.4190338E+001, 9.8748620E+001, 9.9240458E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7960383E-001, 7.5790661E-001, 6.9155549E-001, 5.8574975E-001, 6.2624947E-001, 1.5513052E-001, 4.2895565E-001, 5.1753363E-001, 7.2758966E-001, 9.6028291E-001, 1.2045755E+000, 1.4637588E+000, 1.3570876E+000, 7.0076928E-001, 5.5980304E-001
 1.0297239E+003, 2.0161171E+001, 2.0124357E+001, 2.0127169E+001, 2.0141975E+001, 2.0240876E+001, 4.0748046E+001, 6.4072714E+001, 8.3231373E+001, 9.1301928E+001, 9.4178520E+001, 9.8906366E+001, 9.9521362E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5084971E-001, 8.0376543E-001, 7.0122827E-001, 6.1022100E-001, 7.0830327E-001, 1.9456768E-001, 3.8650736E-001, 5.0107825E-001, 7.1990438E-001, 8.9701940E-001, 1.1750923E+000, 1.5062888E+000, 1.3728832E+000, 8.5740659E-001, 6.3365031E-001
 1.0315573E+003, 2.0162511E+001, 2.0119075E+001, 2.0127361E+001, 2.0138778E+001, 2.0218691E+001, 3.5136797E+001, 6.3645241E+001, 8.4005488E+001, 9.1754653E+001, 9.3817818E+001, 9.8686422E+001, 9.9574236E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5726845E-001, 7.8716799E-001, 7.4616216E-001, 6.4193946E-001, 7.6314181E-001, 2.6252889E-001, 3.7455807E-001, 5.3149412E-001, 7.5872759E-001, 8.4970393E-001, 1.2421057E+000, 1.5385825E+000, 1.4536567E+000, 1.0156058E+000, 6.1965979E-001
 1.0333907E+003, 2.0180660E+001, 2.0118848E+001, 2.0129706E+001, 2.0148516E+001, 2.0197294E+001, 3.1579108E+001, 6.3411263E+001, 8.5246129E+001, 9.1450859E+001, 9.3552280E+001, 9.8018424E+001, 9.9499201E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4901348E-001, 7.8094735E-001, 7.9113508E-001, 6.6887536E-001, 7.7393687E-001, 3.4027088E-001, 3.8039826E-001, 6.0101848E-001, 8.4946233E-001, 9.5178533E-001, 1.2258303E+000, 1.4979227E+000, 1.5194401E+000, 9.6297391E-001, 5.8163847E-001
 1.0351770E+003, 2.0192663E+001, 2.0124327E+001, 2.0137060E+001, 2.0155600E+001, 2.0182912E+001, 3.0132793E+001, 6.1674515E+001, 8.5499675E+001, 9.0368238E+001, 9.4294969E+001, 9.8137445E+001, 9.9589049E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6204950E-001, 8.0825450E-001, 7.9952962E-001, 6.9140494E-001, 7.5661218E-001, 4.0173130E-001, 3.9435866E-001, 6.4716393E-001, 8.9242809E-001, 1.0703216E+000, 1.2663166E+000, 1.4897004E+000, 1.5948063E+000, 8.1997431E-001, 5.5874042E-001
 1.0369484E+003, 2.0199043E+001, 2.0133552E+001, 2.0148900E+001, 2.0152262E+001, 2.0170297E+001, 3.0233968E+001, 5.9241286E+001, 8.4818522E+001, 8.9715399E+001, 9.5405359E+001, 9.8576738E+001, 9.9659530E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6194916E-001, 8.1516333E-001, 7.6274679E-001, 6.9875660E-001, 7.3584155E-001, 4.2850131E-001, 4.1414432E-001, 6.4274329E-001, 8.4586376E-001, 1.0490102E+000, 1.2493284E+000, 1.5476075E+000, 1.6452787E+000, 8.3544169E-001, 4.5990054E-001
